,residuos,residuos_especiales,agua,energia,conciencia,label
580,0.0,1.0,0.0,1.0,0.0,1
581,0.0,0.5,1.0,1.0,1.0,0
582,1.0,0.0,1.0,0.5,1.0,0
583,0.0,1.0,1.0,1.0,0.0,0
584,0.0,0.0,1.0,1.0,1.0,0
585,0.5,0.0,0.5,1.0,1.0,1
586,1.0,0.0,1.0,1.0,1.0,0
587,1.0,0.0,1.0,1.0,1.0,0
588,0.0,0.0,1.0,1.0,1.0,0
589,0.0,1.0,0.0,1.0,0.0,1
590,1.0,0.0,1.0,0.5,0.0,0
591,1.0,0.5,1.0,1.0,1.0,0
592,0.5,0.0,1.0,1.0,1.0,0
593,0.5,0.0,1.0,1.0,1.0,0
594,0.0,1.0,0.5,1.0,0.0,1
595,0.0,0.0,0.5,1.0,1.0,1
596,0.0,0.0,0.0,1.0,1.0,1
597,0.0,1.0,0.0,1.0,0.0,1
598,1.0,0.0,1.0,1.0,0.0,0
599,1.0,0.0,0.5,1.0,1.0,1
600,1.0,0.0,1.0,1.0,1.0,0
601,1.0,0.0,1.0,1.0,0.5,0
602,1.0,0.0,0.0,1.0,1.0,1
603,1.0,0.5,0.5,1.0,0.5,1
604,1.0,0.5,0.0,1.0,0.5,1
605,0.0,0.5,0.0,0.0,0.5,2
606,0.5,0.5,1.0,0.5,0.5,0
607,0.0,0.5,0.0,1.0,0.0,1
608,0.0,0.5,0.0,1.0,1.0,1
609,1.0,0.5,0.5,0.0,0.5,2
610,1.0,0.0,0.0,0.5,1.0,1
611,0.5,0.0,0.5,1.0,1.0,1
612,1.0,0.0,1.0,0.5,1.0,0
613,0.5,0.0,0.5,0.5,1.0,1
614,1.0,0.5,1.0,1.0,0.5,0
615,0.0,0.0,1.0,1.0,0.0,0
616,0.0,0.5,0.5,1.0,0.0,1
617,1.0,0.0,0.0,1.0,1.0,1
618,1.0,1.0,0.5,0.5,1.0,0
619,1.0,0.5,0.5,1.0,0.0,1
620,0.0,1.0,0.5,0.5,1.0,1
621,1.0,0.5,1.0,1.0,0.0,0
622,0.5,0.5,1.0,0.0,0.5,0
623,0.5,0.0,0.0,1.0,0.5,1
624,0.5,0.0,0.0,1.0,0.5,1
625,0.5,0.0,0.5,1.0,1.0,1
626,0.5,0.5,0.0,1.0,0.0,1
627,0.5,0.0,0.0,1.0,0.5,1
628,0.0,0.0,1.0,0.0,0.5,0
629,0.5,1.0,0.0,0.0,0.5,2
630,0.5,0.0,0.0,1.0,0.5,1
631,0.5,0.0,0.0,1.0,0.5,1
632,0.5,0.0,1.0,1.0,0.5,0
633,0.0,1.0,0.0,0.0,1.0,2
634,1.0,1.0,1.0,0.0,1.0,0
635,0.5,0.0,1.0,0.5,0.0,0
636,1.0,1.0,0.0,0.0,0.0,2
637,0.5,0.5,1.0,1.0,1.0,0
638,0.0,0.0,1.0,0.0,0.5,0
639,1.0,1.0,1.0,1.0,0.0,0
640,0.5,1.0,1.0,0.5,0.5,0
641,1.0,0.5,1.0,0.5,0.0,0
642,0.5,0.5,1.0,0.5,1.0,0
643,1.0,1.0,1.0,0.0,0.5,0
644,0.5,0.0,1.0,0.0,0.5,0
645,0.5,1.0,1.0,0.0,0.5,0
646,1.0,1.0,1.0,0.0,1.0,0
647,1.0,1.0,0.0,0.0,1.0,2
648,1.0,1.0,1.0,1.0,0.5,0
649,0.5,1.0,0.5,0.0,0.5,2
650,1.0,1.0,0.0,1.0,0.0,1
651,0.5,1.0,0.0,0.5,0.5,2
652,1.0,1.0,0.5,1.0,0.0,1
653,1.0,1.0,1.0,1.0,0.0,0
654,1.0,0.5,0.0,0.0,0.0,2
655,1.0,1.0,0.0,0.0,0.0,2
656,1.0,1.0,0.5,0.0,0.5,2
657,1.0,0.5,1.0,0.0,0.5,0
658,1.0,0.0,0.5,0.0,1.0,2
659,1.0,0.0,0.5,0.5,1.0,0
660,1.0,1.0,0.0,1.0,1.0,1
661,1.0,1.0,0.0,1.0,1.0,1
662,1.0,1.0,0.0,1.0,1.0,1
663,1.0,0.0,1.0,1.0,1.0,0
664,0.5,0.0,0.5,0.0,1.0,2
665,0.5,1.0,0.0,1.0,0.0,1
666,0.5,0.5,0.0,0.5,1.0,1
667,0.0,1.0,0.0,0.0,1.0,2
668,0.0,0.0,1.0,1.0,1.0,0
669,0.0,1.0,0.0,1.0,0.0,1
670,1.0,1.0,0.0,1.0,1.0,1
671,0.0,1.0,0.0,0.0,1.0,2
672,0.5,0.5,0.0,1.0,0.5,1
673,0.0,0.5,0.0,1.0,0.5,1
674,1.0,0.0,1.0,0.0,1.0,0
675,1.0,0.0,0.5,0.5,1.0,0
676,0.5,0.5,0.0,0.0,1.0,2
677,0.0,0.5,0.5,0.5,1.0,1
678,0.5,1.0,0.0,0.0,1.0,2
679,1.0,0.0,0.5,0.0,1.0,2
680,0.0,0.5,0.5,0.0,1.0,2
681,0.5,0.0,1.0,0.5,1.0,0
682,1.0,0.5,0.0,0.5,1.0,1
683,1.0,0.5,1.0,0.5,1.0,0
684,1.0,0.5,0.0,0.0,1.0,2
685,1.0,0.5,0.0,1.0,1.0,1
686,0.0,0.5,1.0,0.0,0.0,0
687,1.0,0.0,0.0,0.0,0.5,2
688,0.0,0.5,1.0,1.0,0.5,0
689,0.0,0.5,0.5,1.0,1.0,1
690,0.0,0.5,0.5,1.0,0.5,1
691,0.5,0.0,1.0,0.5,1.0,0
692,0.5,0.0,1.0,0.5,0.5,0
693,0.5,0.0,0.5,0.0,0.5,2
694,0.5,0.0,0.0,1.0,0.5,1
695,0.5,0.0,1.0,1.0,1.0,0
696,1.0,0.0,0.0,0.0,1.0,2
697,1.0,0.5,0.0,0.0,1.0,2
698,0.0,0.5,0.0,0.0,0.5,2
699,0.0,0.0,0.0,0.0,0.5,2
700,0.5,0.5,0.0,0.0,0.5,2
701,0.5,0.0,0.0,0.0,0.5,2
702,0.0,0.5,0.0,1.0,0.5,1
703,0.0,0.5,0.0,0.0,0.5,2
704,0.0,0.0,0.0,1.0,0.5,1
705,0.5,0.0,0.0,0.0,0.5,2
706,0.5,0.0,0.0,0.0,0.5,2
707,1.0,0.0,1.0,0.0,0.5,0
708,0.5,0.0,0.0,1.0,0.5,1
709,0.5,0.5,0.0,1.0,1.0,1
710,1.0,1.0,0.0,0.5,1.0,1
711,1.0,0.5,0.0,1.0,1.0,1
712,0.0,1.0,0.5,0.0,1.0,2
713,1.0,0.0,0.5,0.0,1.0,2
714,1.0,0.0,0.5,1.0,1.0,1
715,1.0,1.0,0.0,0.5,1.0,1
716,0.0,0.0,0.0,1.0,1.0,1
717,1.0,1.0,0.5,0.0,0.5,2
718,0.0,1.0,0.0,0.5,1.0,1
719,1.0,1.0,1.0,0.5,1.0,0
720,1.0,1.0,0.0,1.0,0.0,1
721,1.0,0.0,0.0,1.0,0.5,1
722,1.0,0.5,0.0,1.0,1.0,1
723,1.0,0.5,0.5,1.0,1.0,1
724,0.0,0.0,1.0,0.5,1.0,0
725,1.0,1.0,0.0,0.0,1.0,2
726,1.0,0.5,0.5,0.5,1.0,0
727,1.0,0.0,1.0,1.0,1.0,0
728,1.0,0.5,0.5,1.0,1.0,1
729,0.0,0.0,0.0,0.0,1.0,2
730,1.0,1.0,1.0,1.0,1.0,0
731,1.0,0.5,1.0,1.0,1.0,0
732,1.0,0.0,0.0,0.5,1.0,1
733,0.5,0.0,1.0,1.0,0.5,0
734,1.0,0.0,1.0,0.5,0.5,0
735,0.0,0.5,0.0,0.0,0.0,2
736,1.0,1.0,1.0,0.5,1.0,0
737,0.5,0.5,1.0,1.0,1.0,0
738,1.0,0.0,0.5,0.5,0.5,0
739,0.5,0.0,0.5,1.0,0.5,1
740,1.0,0.5,0.0,0.0,0.5,2
741,1.0,0.5,0.0,0.0,0.5,2
742,0.5,0.5,0.0,1.0,1.0,1
743,0.5,1.0,1.0,0.5,1.0,0
744,1.0,1.0,1.0,0.0,0.5,0
745,1.0,0.5,1.0,0.0,1.0,0
746,1.0,0.5,0.0,0.0,0.5,2
747,1.0,0.5,1.0,0.5,1.0,0
748,0.5,0.5,0.0,0.0,0.0,2
749,1.0,1.0,0.0,1.0,1.0,1
750,1.0,0.0,1.0,1.0,0.5,0
751,1.0,0.0,1.0,1.0,1.0,0
752,1.0,0.0,1.0,1.0,0.5,0
753,1.0,0.5,0.0,0.0,1.0,2
754,1.0,1.0,0.5,1.0,0.5,1
755,1.0,0.0,0.0,0.0,1.0,2
756,1.0,0.0,1.0,0.5,0.5,0
757,0.5,0.5,0.0,0.5,1.0,1
758,1.0,0.0,0.0,1.0,1.0,1
759,1.0,1.0,0.0,1.0,1.0,1
760,1.0,1.0,1.0,0.0,1.0,0
761,0.0,1.0,0.0,0.5,1.0,1
762,1.0,1.0,0.0,0.0,1.0,2
763,0.0,0.5,1.0,0.0,1.0,0
764,1.0,1.0,0.5,0.5,1.0,0
765,1.0,1.0,0.0,0.5,1.0,1
766,1.0,1.0,1.0,0.5,1.0,0
767,1.0,0.0,0.0,0.0,1.0,2
768,1.0,0.0,1.0,0.5,1.0,0
769,1.0,1.0,0.0,0.0,0.5,2
770,0.0,0.0,0.5,0.5,1.0,1
771,0.0,0.5,0.0,1.0,1.0,1
772,0.5,0.0,0.0,1.0,1.0,1
773,0.5,0.5,1.0,0.5,1.0,0
774,0.0,0.0,0.0,1.0,1.0,1
775,0.5,0.0,0.0,1.0,1.0,1
776,1.0,1.0,0.0,1.0,1.0,1
777,0.0,1.0,1.0,0.5,1.0,0
778,1.0,0.5,1.0,0.5,1.0,0
779,0.0,0.5,0.0,1.0,1.0,1
780,0.5,0.5,0.0,1.0,1.0,1
781,0.0,0.5,1.0,0.0,1.0,0
782,1.0,0.5,1.0,0.0,1.0,0
783,1.0,0.0,0.5,1.0,1.0,1
784,1.0,0.5,0.0,0.0,1.0,2
785,0.5,1.0,1.0,0.0,1.0,0
786,1.0,0.5,1.0,1.0,0.5,0
787,1.0,1.0,1.0,0.5,1.0,0
788,1.0,0.0,1.0,0.0,1.0,0
789,0.5,0.5,0.5,1.0,1.0,1
790,0.5,0.0,0.0,1.0,1.0,1
791,1.0,0.0,1.0,1.0,0.0,0
792,1.0,1.0,0.5,1.0,1.0,1
793,0.5,0.0,0.5,0.5,1.0,1
794,1.0,0.0,0.0,1.0,1.0,1
795,0.5,0.0,1.0,0.5,1.0,0
796,0.5,1.0,0.0,0.0,1.0,2
797,1.0,1.0,0.0,0.0,1.0,2
798,0.5,0.0,1.0,1.0,0.5,0
799,0.5,0.5,0.0,0.0,1.0,2
800,0.0,0.5,1.0,0.5,1.0,0
801,0.0,0.5,0.0,0.5,1.0,1
802,0.5,0.0,0.0,1.0,1.0,1
803,0.5,0.5,1.0,0.5,0.5,0
804,0.0,0.5,1.0,1.0,1.0,0
805,0.5,0.0,0.0,0.0,1.0,2
806,0.5,0.5,1.0,0.0,0.5,0
807,1.0,1.0,0.0,1.0,1.0,1
808,0.5,0.0,0.0,1.0,1.0,1
809,1.0,1.0,0.0,0.0,1.0,2
810,0.5,0.0,0.5,0.0,0.0,2
811,0.5,0.5,0.0,0.5,1.0,1
812,0.5,0.0,0.0,0.0,0.5,2
813,1.0,0.5,0.0,1.0,0.0,1
814,1.0,0.5,0.5,1.0,0.5,1
815,1.0,0.5,0.0,0.0,0.0,2
816,0.5,0.5,0.5,0.0,0.0,2
817,1.0,1.0,0.0,1.0,1.0,1
818,1.0,0.5,0.0,1.0,1.0,1
819,1.0,0.5,0.0,1.0,1.0,1
820,0.5,0.0,0.5,0.0,0.5,2
821,1.0,1.0,0.0,0.5,1.0,1
822,1.0,0.5,0.0,1.0,1.0,1
823,1.0,0.5,0.0,1.0,1.0,1
824,1.0,0.0,1.0,1.0,1.0,0
825,0.5,0.5,0.5,0.0,0.5,2
826,1.0,0.5,0.0,1.0,1.0,1
827,0.5,0.5,0.5,0.0,0.5,2
828,0.5,0.0,0.5,1.0,1.0,1
829,0.5,0.5,0.5,0.0,1.0,2
830,1.0,0.0,1.0,0.0,1.0,0
831,1.0,0.5,0.0,0.0,0.5,2
832,1.0,0.5,1.0,0.0,1.0,0
833,0.0,0.5,0.0,0.0,0.0,2
834,1.0,0.5,1.0,0.0,1.0,0
835,0.5,0.0,1.0,1.0,1.0,0
836,0.5,0.0,1.0,0.0,0.5,0
837,1.0,0.0,0.0,0.0,0.5,2
838,1.0,0.0,0.5,0.0,1.0,2
839,1.0,0.5,0.0,0.0,0.0,2
840,1.0,0.5,0.0,0.0,0.5,2
841,1.0,0.5,1.0,0.0,0.5,0
842,1.0,0.5,1.0,0.0,0.5,0
843,1.0,0.5,0.5,0.5,1.0,0
844,1.0,0.5,0.0,0.0,0.5,2
845,0.5,1.0,0.0,0.0,1.0,2
846,0.0,0.5,0.0,0.0,1.0,2
847,1.0,0.0,0.0,0.5,1.0,1
848,0.5,0.5,0.5,1.0,0.5,1
849,0.0,0.5,0.0,1.0,1.0,1
850,1.0,1.0,1.0,0.0,0.5,0
851,0.5,0.5,0.0,0.0,1.0,2
852,0.0,0.0,0.0,0.0,0.5,2
853,1.0,0.0,0.5,0.0,0.5,2
854,0.0,0.5,0.5,0.0,1.0,2
855,0.5,0.5,0.0,0.0,0.0,2
856,1.0,0.5,1.0,0.5,0.0,0
857,0.0,0.0,0.0,1.0,0.0,1
858,1.0,0.5,0.0,0.0,0.0,2
859,0.0,0.5,0.0,0.0,0.0,2
860,1.0,0.5,1.0,1.0,0.5,0
861,0.5,0.5,0.0,0.5,0.5,2
862,1.0,0.0,0.0,0.0,0.0,2
863,0.0,0.5,0.0,0.0,0.0,2
864,1.0,0.0,0.5,0.5,1.0,0
865,0.0,0.5,0.5,1.0,1.0,1
866,0.5,0.0,0.0,1.0,1.0,1
867,0.5,0.0,1.0,0.0,1.0,0
868,0.0,0.0,0.0,0.5,1.0,1
869,0.0,0.0,0.0,0.5,0.5,2
870,0.0,0.0,1.0,0.5,1.0,0
871,1.0,0.0,1.0,0.5,1.0,0
872,0.5,0.5,1.0,0.0,1.0,0
873,0.0,0.5,0.5,1.0,1.0,1
874,0.5,0.0,1.0,1.0,1.0,0
875,0.5,0.0,1.0,0.0,1.0,0
876,1.0,0.5,0.0,1.0,1.0,1
877,0.5,0.5,0.0,0.0,0.5,2
878,1.0,0.0,0.5,0.0,0.5,2
879,1.0,0.5,0.5,0.0,1.0,2
880,1.0,0.0,1.0,0.0,1.0,0
881,0.5,0.0,1.0,1.0,1.0,0
882,0.5,0.0,1.0,0.0,1.0,0
883,0.5,1.0,0.0,0.0,0.0,2
884,1.0,0.0,0.0,1.0,1.0,1
885,0.0,0.5,0.0,0.0,1.0,2
886,0.5,0.5,0.0,0.0,1.0,2
887,0.0,0.0,0.0,0.0,0.0,2
888,1.0,0.0,1.0,1.0,1.0,0
889,1.0,0.5,1.0,1.0,1.0,0
890,0.5,0.0,0.0,1.0,0.0,1
891,0.0,0.0,0.0,1.0,0.0,1
892,0.0,0.0,0.0,1.0,0.5,1
893,0.0,0.0,0.0,1.0,0.5,1
894,0.0,0.5,0.0,0.0,1.0,2
895,0.0,0.5,0.0,0.0,0.5,2
896,0.0,0.5,0.0,0.0,0.5,2
897,1.0,0.0,1.0,0.0,1.0,0
898,0.0,0.5,0.0,0.0,0.5,2
899,1.0,0.0,1.0,1.0,1.0,0
900,0.0,0.5,0.0,0.0,1.0,2
901,0.5,0.5,0.0,0.5,1.0,1
902,1.0,0.0,1.0,1.0,1.0,0
903,0.0,0.0,0.0,1.0,1.0,1
904,0.0,0.0,1.0,0.0,1.0,0
905,0.0,0.0,0.5,1.0,0.5,1
906,0.0,0.0,0.0,1.0,0.5,1
907,0.0,0.5,0.0,0.0,0.5,2
908,0.5,0.0,1.0,1.0,1.0,0
909,1.0,0.0,0.5,1.0,0.5,1
910,0.0,0.0,0.0,1.0,0.0,1
911,0.0,0.5,0.5,0.5,1.0,1
912,0.0,0.5,0.0,1.0,0.5,1
913,0.0,0.0,1.0,0.0,0.5,0
914,1.0,0.0,0.5,1.0,1.0,1
915,0.0,0.5,0.5,0.5,0.5,2
916,0.5,0.5,0.5,0.5,1.0,1
917,0.0,0.0,1.0,0.0,0.5,0
918,0.0,0.0,1.0,1.0,0.5,0
919,0.5,0.0,0.5,0.5,0.5,2
920,0.5,0.0,0.5,0.0,1.0,2
921,0.0,0.5,0.5,0.5,0.5,2
922,0.5,0.0,1.0,0.5,1.0,0
923,0.5,0.0,1.0,1.0,1.0,0
924,0.5,0.0,0.5,1.0,1.0,1
925,0.0,0.0,1.0,1.0,0.5,0
926,0.5,0.0,1.0,1.0,1.0,0
927,0.5,0.0,1.0,0.5,1.0,0
928,0.5,0.0,1.0,0.0,0.5,0
929,0.5,0.0,0.0,1.0,0.5,1
930,0.5,0.0,1.0,1.0,1.0,0
931,0.0,0.0,1.0,1.0,1.0,0
932,1.0,0.0,1.0,1.0,1.0,0
933,0.5,0.0,1.0,0.0,0.5,0
934,0.5,0.5,1.0,1.0,1.0,0
935,0.5,0.0,1.0,1.0,1.0,0
936,0.5,0.0,1.0,1.0,1.0,0
937,1.0,0.0,1.0,0.5,1.0,0
938,0.0,0.5,1.0,0.5,1.0,0
939,1.0,0.0,0.5,1.0,1.0,1
940,0.5,0.0,1.0,0.0,1.0,0
941,0.0,0.5,0.0,0.0,1.0,2
942,1.0,0.5,0.5,1.0,1.0,1
943,0.5,0.0,1.0,0.5,1.0,0
944,1.0,0.0,0.5,1.0,1.0,1
945,1.0,0.5,1.0,0.5,1.0,0
946,0.5,0.0,0.5,1.0,1.0,1
947,1.0,0.5,1.0,1.0,1.0,0
948,1.0,0.0,0.5,1.0,1.0,1
949,0.5,0.0,1.0,1.0,1.0,0
950,1.0,0.0,0.0,0.5,1.0,1
951,0.5,0.0,1.0,1.0,1.0,0
952,0.0,0.0,0.5,1.0,1.0,1
953,1.0,0.0,1.0,1.0,1.0,0
954,0.0,0.0,0.5,1.0,1.0,1
955,0.5,0.0,0.5,1.0,1.0,1
956,1.0,0.5,0.5,1.0,1.0,1
957,0.5,0.0,1.0,1.0,1.0,0
958,1.0,0.0,0.0,1.0,1.0,1
959,1.0,0.0,0.5,0.0,1.0,2
960,1.0,0.5,0.5,0.5,1.0,0
961,0.0,0.0,0.0,0.0,1.0,2
962,0.5,0.0,0.0,0.5,1.0,1
963,0.0,0.0,0.0,1.0,1.0,1
964,0.5,0.0,0.0,0.0,1.0,2
965,1.0,0.0,0.0,0.0,1.0,2
966,1.0,0.5,0.5,1.0,1.0,1
967,1.0,0.5,1.0,1.0,1.0,0
968,0.5,0.0,1.0,0.5,1.0,0
969,1.0,0.5,1.0,1.0,1.0,0
970,0.5,0.0,0.5,0.5,1.0,1
971,0.5,0.0,0.5,1.0,0.0,1
972,1.0,0.0,0.5,0.0,0.5,2
973,1.0,0.5,0.0,0.5,0.0,2
974,1.0,1.0,0.0,0.0,0.0,2
975,0.0,0.0,0.0,1.0,0.0,1
976,0.0,0.5,0.5,0.0,0.0,2
977,0.5,0.5,0.0,1.0,1.0,1
978,1.0,0.5,0.0,0.0,0.0,2
979,1.0,0.0,0.5,0.0,1.0,2
980,1.0,0.5,0.5,0.5,1.0,0
981,0.0,0.5,0.0,0.0,1.0,2
982,0.5,0.0,0.0,0.5,0.0,2
983,0.5,0.5,1.0,0.5,0.0,0
984,1.0,0.0,1.0,0.5,1.0,0
985,0.5,0.0,1.0,0.0,0.5,0
986,0.5,0.0,1.0,0.0,0.0,0
987,0.5,0.0,0.5,0.5,0.5,2
988,0.5,0.5,0.5,0.0,0.5,2
989,0.5,0.5,0.5,0.5,0.5,2
990,0.5,0.0,1.0,0.5,0.0,0
991,0.0,0.5,0.5,0.0,0.5,2
992,0.0,0.0,1.0,1.0,0.0,0
993,0.5,0.0,0.0,0.5,0.5,2
994,0.0,0.0,1.0,0.0,0.5,0
995,0.5,0.0,0.0,0.0,0.0,2
996,0.0,0.0,1.0,1.0,0.5,0
997,0.5,0.0,0.5,0.5,1.0,1
998,0.5,0.0,0.5,0.0,0.5,2
999,0.0,0.0,1.0,0.0,0.5,0
1000,0.0,0.5,0.0,0.5,0.5,2
1001,0.0,0.5,0.5,0.5,0.5,2
1002,0.5,0.0,0.0,1.0,0.5,1
1003,1.0,0.0,1.0,0.5,0.0,0
1004,0.0,0.0,1.0,1.0,1.0,0
1005,0.5,0.0,1.0,0.0,0.0,0
1006,0.0,0.0,1.0,0.5,0.5,0
1007,0.5,0.0,0.0,1.0,1.0,1
1008,1.0,1.0,0.0,0.0,0.0,2
1009,0.0,0.5,0.0,1.0,1.0,1
1010,0.0,0.5,1.0,1.0,1.0,0
1011,1.0,0.5,0.0,0.0,0.0,2
1012,0.5,0.5,0.0,1.0,1.0,1
1013,0.5,1.0,0.0,1.0,1.0,1
1014,0.0,0.5,0.0,0.0,0.0,2
1015,0.0,1.0,0.0,0.0,0.0,2
1016,0.0,0.5,0.0,0.5,1.0,1
1017,0.5,0.5,0.5,1.0,0.0,1
1018,0.5,0.5,1.0,1.0,1.0,0
1019,1.0,0.5,0.0,0.5,0.0,2
1020,0.0,0.5,1.0,0.0,0.0,0
1021,0.0,0.0,0.0,0.0,1.0,2
1022,0.0,0.0,1.0,0.0,1.0,0
1023,1.0,0.0,0.0,0.5,1.0,1
1024,1.0,0.5,0.0,0.0,1.0,2
1025,0.0,1.0,0.0,0.0,1.0,2
1026,0.5,0.0,1.0,0.0,1.0,0
1027,1.0,0.5,0.5,0.0,1.0,2
1028,0.5,0.5,0.0,0.0,0.0,2
1029,0.0,0.5,0.0,0.0,1.0,2
1030,0.5,0.5,0.5,1.0,1.0,1
1031,0.5,0.0,1.0,1.0,1.0,0
1032,0.0,0.5,0.5,1.0,1.0,1
1033,0.0,0.0,1.0,1.0,1.0,0
1034,0.5,0.0,1.0,0.5,1.0,0
1035,0.5,0.0,1.0,0.0,1.0,0
1036,0.0,1.0,0.5,1.0,1.0,1
1037,0.0,0.5,0.5,1.0,0.5,1
1038,0.5,0.0,1.0,0.0,1.0,0
1039,0.5,0.0,1.0,1.0,1.0,0
1040,0.0,0.0,0.0,0.0,1.0,2
1041,0.0,0.0,0.5,0.0,1.0,2
1042,0.0,0.5,1.0,0.5,0.5,0
1043,0.5,0.5,0.5,0.0,1.0,2
1044,0.0,0.0,1.0,0.0,1.0,0
1045,0.5,0.0,0.5,1.0,1.0,1
1046,1.0,0.0,1.0,1.0,1.0,0
1047,0.5,0.0,1.0,0.5,1.0,0
1048,1.0,0.5,0.5,0.0,1.0,2
1049,0.5,0.0,1.0,1.0,1.0,0
1050,0.5,0.5,0.5,1.0,0.5,1
1051,0.5,0.0,0.5,1.0,0.5,1
1052,1.0,1.0,0.0,0.0,0.5,2
1053,0.5,0.5,0.0,0.0,0.5,2
1054,1.0,1.0,0.0,0.0,0.0,2
1055,0.5,0.0,0.5,0.0,1.0,2
1056,1.0,0.0,0.5,1.0,0.5,1
1057,1.0,0.0,0.5,1.0,0.0,1
1058,1.0,0.5,0.0,0.5,0.0,2
1059,0.0,0.5,0.5,0.0,0.5,2
1060,1.0,1.0,0.5,0.0,0.5,2
1061,1.0,0.5,0.5,0.0,0.5,2
1062,1.0,0.5,1.0,0.0,0.5,0
1063,1.0,0.5,0.5,0.0,0.5,2
1064,1.0,0.5,0.5,0.5,1.0,0
1065,1.0,1.0,0.5,0.0,0.5,2
1066,1.0,0.5,0.0,0.0,0.5,2
1067,1.0,0.5,0.5,0.5,0.0,2
1068,1.0,0.5,1.0,0.0,0.0,0
1069,1.0,0.5,0.0,0.5,0.5,2
1070,0.0,0.5,0.0,1.0,1.0,1
1071,1.0,0.0,0.5,0.0,0.5,2
1072,1.0,0.5,0.0,0.5,0.0,2
1073,1.0,0.0,0.5,0.0,0.0,2
1074,1.0,0.5,0.0,0.5,0.0,2
1075,1.0,0.0,0.0,1.0,0.5,1
1076,0.0,0.0,0.5,0.5,1.0,1
1077,1.0,0.5,0.5,0.0,0.5,2
1078,0.0,0.5,0.5,0.5,0.5,2
1079,0.0,0.0,0.5,0.0,0.5,2
1080,1.0,0.5,0.5,0.0,0.5,2
1081,0.5,0.5,0.5,1.0,0.5,1
1082,0.0,0.0,0.5,0.0,0.5,2
1083,1.0,0.5,0.5,0.5,0.5,0
1084,0.0,0.0,0.5,0.0,0.5,2
1085,0.0,0.5,0.0,0.0,0.0,2
1086,1.0,0.5,0.5,1.0,0.5,1
1087,0.5,0.5,0.5,0.5,1.0,1
1088,1.0,0.5,0.0,0.0,1.0,2
1089,1.0,0.0,0.5,0.0,1.0,2
1090,0.0,0.5,0.0,0.0,0.0,2
1091,1.0,0.0,0.0,0.0,1.0,2
1092,0.0,0.0,0.5,1.0,1.0,1
1093,1.0,0.5,1.0,1.0,1.0,0
1094,1.0,0.5,0.5,1.0,1.0,1
1095,0.0,0.5,1.0,0.5,1.0,0
1096,1.0,0.5,0.5,0.5,1.0,0
1097,1.0,1.0,0.0,1.0,1.0,1
1098,1.0,0.0,0.0,1.0,1.0,1
1099,1.0,1.0,0.5,1.0,0.5,1
1100,1.0,0.5,0.0,1.0,0.0,1
1101,1.0,0.5,0.5,0.5,0.5,0
1102,1.0,0.0,0.0,0.5,1.0,1
1103,1.0,0.5,1.0,1.0,0.5,0
1104,1.0,0.0,0.0,0.0,0.5,2
1105,1.0,0.5,0.0,1.0,0.5,1
1106,1.0,0.0,0.5,0.0,1.0,2
1107,1.0,0.0,0.5,0.0,0.5,2
1108,1.0,0.0,0.5,1.0,1.0,1
1109,1.0,0.5,0.5,0.5,0.5,0
1110,1.0,0.5,0.5,0.5,0.5,0
1111,0.5,0.0,0.5,0.5,1.0,1
1112,1.0,0.5,0.0,0.5,1.0,1
1113,1.0,0.0,1.0,0.5,1.0,0
1114,1.0,0.5,0.0,0.5,1.0,1
1115,0.5,0.5,1.0,0.5,1.0,0
1116,1.0,0.5,0.0,1.0,1.0,1
1117,1.0,0.5,1.0,0.5,0.5,0
1118,1.0,0.5,0.0,0.5,0.5,2
1119,0.5,0.5,0.0,0.5,0.5,2
1120,0.5,0.5,0.0,1.0,0.5,1
1121,1.0,0.0,0.5,0.5,0.5,0
1122,1.0,1.0,0.5,0.5,0.5,0
1123,0.0,0.5,1.0,1.0,0.5,0
1124,0.0,0.0,0.0,1.0,0.5,1
1125,1.0,0.5,1.0,1.0,1.0,0
1126,1.0,0.0,0.5,1.0,1.0,1
1127,0.5,0.5,0.5,1.0,1.0,1
1128,0.5,0.5,1.0,1.0,0.5,0
1129,1.0,0.5,1.0,0.5,0.5,0
1130,0.0,0.5,1.0,0.5,0.5,0
1131,1.0,0.5,0.5,0.5,1.0,0
1132,1.0,0.5,0.5,1.0,0.5,1
1133,1.0,0.5,0.5,1.0,0.5,1
1134,0.5,0.0,1.0,0.0,0.5,0
1135,1.0,0.5,0.0,0.0,0.0,2
1136,0.0,0.5,0.0,0.5,0.5,2
1137,1.0,0.5,0.0,0.5,0.5,2
1138,1.0,0.5,0.0,0.5,0.0,2
1139,0.5,0.5,1.0,0.5,1.0,0
1140,0.5,0.0,1.0,0.5,1.0,0
1141,0.0,0.5,0.0,0.5,1.0,1
1142,1.0,0.5,1.0,0.0,0.0,0
1143,1.0,0.5,0.0,0.5,1.0,1
1144,0.5,0.5,1.0,0.5,1.0,0
1145,0.5,0.0,0.5,0.5,1.0,1
1146,0.0,0.5,1.0,1.0,1.0,0
1147,0.0,0.5,1.0,1.0,0.5,0
1148,1.0,0.0,1.0,0.5,0.5,0
1149,1.0,0.0,1.0,1.0,1.0,0
1150,1.0,0.5,0.5,0.5,0.5,0
1151,1.0,0.5,0.0,1.0,1.0,1
1152,1.0,0.5,0.0,0.5,0.5,2
1153,1.0,0.0,1.0,0.0,0.5,0
1154,1.0,0.0,0.5,0.0,0.5,2
