indice,residuos,residuos_especiales,agua,energia,conciencia
6618,0.5,0.5,0,1,1
6619,0.5,0.5,0.5,0.5,1
6620,1,0.5,0.5,1,1
6621,1,0.5,1,0.5,0
6622,1,0.5,1,0,1
6623,0.5,0.5,0,1,0.5
6624,1,0.5,0.5,0.5,1
6625,1,0,0,1,1
6626,1,0.5,1,1,0.5
6627,0,1,0,0,1
6628,1,0.5,0.5,0.5,1
6629,0.5,0.5,0,0,1
6630,0,1,0,1,1
6631,1,0.5,0.5,0.5,1
6632,1,0,0.5,0.5,1
6633,0,0.5,0.5,0.5,1
6634,0,0,0,0,1
6635,1,0,1,0.5,1
6636,0.5,0,1,1,1
6637,1,0,0,0.5,1
6638,1,0.5,1,1,1
6639,0.5,0,0,1,1
6640,0,0,0,0.5,1
6641,1,0.5,1,0,1
6642,1,0.5,0.5,0.5,1
6643,0,0,1,1,1
6644,1,0.5,0,1,0.5
6645,0,0.5,0,1,1
6646,1,0,0.5,1,1
6647,1,0.5,1,0,1
6648,1,0.5,0,0,1
6649,0,0,0.5,1,1
6650,0,0.5,0,1,0.5
6651,0,0.5,0,0,0.5
6652,0,0,0,0.5,1
6653,1,0.5,1,1,1
6654,1,0.5,1,1,1
6655,1,1,1,0,1
6656,1,0.5,0,0,0
6657,1,0.5,0.5,0,1
6658,1,0.5,1,1,1
6659,1,0.5,0.5,0,0
6660,1,0.5,0.5,0,0
6661,0.5,0.5,0.5,0,0
6662,0,0.5,0.5,0,0.5
6663,1,1,0,1,1
6664,1,1,0.5,0,1
6665,1,0.5,0.5,0,0.5
6666,1,0.5,0,1,0.5
6667,1,0.5,0.5,0,0
6668,1,1,0.5,1,1
6669,1,1,0.5,0,1
6670,1,0.5,0,0,0
6671,1,0,1,0,1
6672,1,0.5,0,0,1
6673,1,0,1,1,1
6674,1,0.5,1,1,1
6675,1,0.5,0,0,1
6676,1,0.5,1,1,1
6677,1,0.5,1,0,1
6678,1,0,1,0,1
6679,1,0.5,1,1,1
6680,1,0,1,1,1
6681,0.5,1,0,1,1
6682,1,0.5,0,0,1
6683,1,0.5,0,1,0
6684,1,0.5,1,0,0
6685,1,0.5,0,1,0
6686,0,0.5,0,0.5,1
6687,1,1,0,1,0
6688,1,0.5,1,0.5,1
6689,1,0.5,0,0,1
6690,1,0.5,0,1,0
6691,1,1,0,0,0.5
6692,1,0.5,0,0,0
6693,0.5,1,0.5,0,1
6694,1,1,1,0,1
6695,1,0.5,1,0,1
6696,1,1,0.5,0,1
6697,1,0.5,0.5,0,1
6698,1,0,0.5,0,1
6699,1,1,1,0,1
6700,1,0.5,1,0,1
6701,1,0.5,1,0,0.5
6702,1,0.5,1,0,1
6703,1,0.5,1,0,0.5
6704,1,0.5,0.5,0,0.5
6705,1,0.5,0.5,1,0.5
6706,1,0.5,0.5,0,0
6707,1,0.5,1,0,0
6708,1,0.5,0.5,0,1
6709,1,0.5,1,0,0
6710,1,0.5,1,0,0
6711,1,0.5,1,0,1
6712,1,0.5,0,1,1
6713,1,0.5,0,1,1
6714,1,0.5,1,0,0
6715,1,0.5,0,1,0.5
6716,0,0.5,0.5,0,1
6717,1,0.5,0.5,1,0.5
6718,1,0.5,1,0,1
6719,1,0.5,1,0,1
6720,0.5,0.5,0,1,1
6721,1,0.5,0.5,0,1
6722,0.5,1,0,0,0.5
6723,0.5,0.5,0,0,0.5
6724,0.5,0.5,0,0,0.5
6725,0.5,0.5,0,1,0.5
6726,0.5,0.5,0,1,0.5
6727,0.5,0.5,0,0,0
6728,0.5,1,0,0,0.5
6729,0.5,0.5,0,1,0.5
6730,1,0.5,0,1,1
6731,0.5,0.5,0,1,0.5
6732,0.5,0.5,0,1,0.5
6733,0.5,0.5,0,1,0.5
6734,0,0.5,1,1,0
6735,1,0.5,1,0,0
6736,0,0,0.5,0,1
6737,0,0.5,0,0.5,1
6738,1,1,0.5,0.5,1
6739,0,0.5,0,0.5,1
6740,1,1,0,0,0.5
6741,1,0.5,0,0,1
6742,1,1,1,1,1
6743,0.5,0.5,1,0.5,1
6744,1,1,0.5,0.5,1
6745,1,0.5,1,1,1
6746,1,0.5,0,0,1
6747,1,0.5,0,0,0
6748,0.5,1,0,0,0.5
6749,1,0.5,0,1,0
6750,1,0.5,0,1,0
6751,1,0.5,0,0,1
6752,1,1,0,0.5,1
6753,1,1,0,1,0
6754,1,1,0,0,1
6755,1,0.5,0,0.5,0
6756,1,0.5,0,0.5,1
6757,1,0.5,0,0.5,1
6758,1,1,0,0,1
6759,1,0.5,0,1,1
6760,1,0.5,0,1,1
6761,1,0.5,0,0,1
6762,1,1,1,0.5,1
6763,1,1,0,0.5,1
6764,1,1,0,1,1
6765,0.5,0.5,0.5,0,1
6766,1,1,1,1,1
6767,1,0.5,0.5,0,1
6768,0.5,0,0,0,1
6769,1,0.5,0,1,1
6770,0.5,0.5,0,1,1
6771,1,1,0,0.5,1
6772,1,1,0,1,1
6773,1,1,0.5,1,1
6774,1,0.5,0,1,1
6775,0.5,0.5,1,0,0
6776,1,0.5,1,0,1
6777,0,0.5,1,1,0
6778,0.5,0,1,1,0
6779,0,0.5,0,1,1
6780,0,0.5,0,1,1
6781,0,0.5,1,0,1
6782,1,1,0,1,1
6783,1,0.5,0,1,1
6784,0,1,0,1,1
6785,1,0.5,0,1,1
6786,0.5,0.5,0,0,1
6787,0.5,0.5,0.5,0,1
6788,1,0.5,1,0,1
6789,1,0.5,1,0,1
6790,1,1,0.5,1,1
6791,1,1,0.5,1,1
6792,1,1,0.5,0.5,1
6793,1,0.5,0,1,1
6794,1,1,0.5,0.5,1
6795,1,0,0.5,0.5,1
6796,0.5,1,0.5,0.5,1
6797,1,1,0.5,0.5,1
6798,0.5,0.5,1,1,1
6799,0.5,0.5,1,0,1
6800,0.5,0.5,1,0,1
6801,1,1,0,0,1
6802,1,1,0,0.5,1
6803,1,0.5,0,0,1
6804,1,0.5,0,0,1
6805,1,0.5,0,0,1
6806,1,0.5,0,1,1
6807,1,0.5,0.5,1,1
6808,1,0.5,0,1,1
6809,1,0.5,1,1,1
6810,1,0.5,1,1,1
6811,1,0.5,0.5,0,1
6812,1,0.5,0.5,0.5,1
6813,1,0.5,0,0.5,1
6814,1,0,1,0,1
6815,0.5,0,1,1,1
6816,1,0,1,1,1
6817,0.5,0,1,1,1
6818,1,0.5,0.5,0,1
6819,1,0.5,0,0,1
6820,1,0,1,1,1
6821,1,0,1,0.5,1
6822,1,0.5,1,1,1
6823,1,0.5,0,1,1
6824,1,0,1,0.5,1
6825,1,0.5,0,1,1
6826,1,0.5,1,0.5,1
6827,1,0,1,1,1
6828,1,0.5,0.5,1,1
6829,1,0.5,0,0.5,1
6830,1,0.5,0.5,0,1
6831,1,0.5,1,0,0.5
6832,1,0.5,1,0,1
6833,1,0.5,1,0,0.5
6834,1,0.5,1,1,0.5
6835,0.5,1,1,0,1
6836,1,0.5,1,0,1
6837,1,1,1,0,1
6838,1,0.5,0,0,0.5
6839,1,0.5,1,0,0.5
6840,1,0.5,0.5,0.5,0.5
6841,0,1,1,0,0.5
6842,0.5,0.5,0,0,0.5
6843,1,1,0,0,1
6844,1,1,1,0,1
6845,1,0.5,0.5,0,1
6846,1,1,0,0.5,1
6847,1,1,0,0,1
6848,0.5,0.5,0,1,0.5
6849,1,0.5,1,1,1
6850,1,0.5,1,0,1
6851,1,0.5,0,0,1
6852,1,0.5,1,0,1
6853,1,0.5,0.5,0,1
6854,1,0.5,1,1,1
6855,0.5,0.5,0,0.5,0.5
6856,0.5,0.5,0,0,0.5
6857,0,0.5,1,1,1
6858,1,0.5,0.5,0,1
6859,1,1,0.5,0,0
6860,0.5,0.5,0,1,0.5
6861,1,0.5,0,1,0.5
6862,0.5,0.5,0,1,1
6863,1,0.5,0,1,0.5
6864,1,1,0.5,0,0.5
6865,1,1,0.5,1,1
6866,0.5,0.5,0,1,0.5
6867,0.5,0.5,0,1,1
6868,0.5,0.5,0.5,0.5,0.5
6869,1,1,0,0.5,1
6870,1,1,1,1,1
6871,0.5,0.5,1,0,0
6872,0.5,0.5,0,1,0.5
6873,0.5,0.5,0,1,1
6874,1,0.5,0,0.5,1
6875,0.5,0.5,1,0,0
6876,1,0.5,0,0,0
6877,0.5,0.5,0,1,1
6878,1,0,0.5,0.5,0
6879,0.5,0.5,0,0.5,1
6880,1,1,0,0.5,1
6881,0.5,0,1,0.5,0.5
6882,1,0.5,0,1,1
6883,1,0.5,0,0.5,1
6884,1,0,1,0.5,0
6885,0.5,0.5,1,0.5,0.5
6886,0.5,0,0,0.5,0.5
6887,1,0.5,0,0.5,1
6888,1,0.5,0,1,1
6889,0.5,0.5,0,1,1
6890,1,0.5,0,0,1
6891,1,0,0.5,0,1
6892,0.5,0,0,1,1
6893,1,0.5,0,0.5,1
6894,1,1,0,0.5,1
6895,0.5,0.5,0,1,1
6896,1,0.5,0,0.5,1
6897,0.5,0.5,0,1,1
6898,1,0,0,0.5,0.5
6899,1,0,1,0.5,1
6900,1,0.5,1,0.5,1
6901,1,0.5,0,0.5,1
6902,0.5,0,0,1,1
6903,1,0.5,0,0.5,1
6904,0.5,0.5,0,1,1
6905,0.5,0.5,0,1,0
6906,1,0.5,0,1,1
6907,1,0.5,0,1,1
6908,0.5,0.5,0,1,1
6909,1,0.5,0,0.5,0.5
6910,0.5,0.5,1,0,1
6911,1,0.5,0,0.5,1
6912,0.5,0,1,0,1
6913,1,0,1,1,1
6914,0.5,0.5,1,0,1
6915,0.5,0.5,0,0,1
6916,1,0.5,0,1,1
6917,1,0.5,0.5,1,1
6918,1,0.5,0,1,0.5
6919,1,0.5,0,1,0
6920,1,0.5,0,1,0
6921,1,0.5,0,1,1
6922,1,0.5,0.5,0,1
6923,1,0.5,1,1,0
6924,1,0.5,1,1,1
6925,1,0.5,0,1,0
6926,1,0.5,1,1,1
6927,1,0.5,0,1,0
6928,1,0.5,0.5,1,1
6929,1,0.5,0.5,1,1
6930,0.5,0,0.5,0,1
6931,0.5,0.5,1,1,1
6932,0.5,0.5,1,1,1
6933,0.5,0.5,1,1,1
6934,0.5,0.5,1,0.5,1
6935,0.5,0.5,0,0,1
6936,1,1,0.5,1,1
6937,1,0.5,0,1,1
6938,1,0.5,0.5,0,1
6939,0.5,0.5,0.5,0,1
6940,1,0.5,0.5,1,1
6941,1,0.5,0.5,0,0.5
6942,0,0.5,0,1,0.5
6943,1,0.5,0.5,0,0.5
6944,0.5,0.5,0.5,1,1
6945,0.5,0.5,0,1,1
6946,0,0.5,0.5,0,1
6947,1,0.5,0.5,0.5,1
6948,1,0.5,0.5,0,1
6949,1,1,0.5,1,1
6950,1,1,0.5,0.5,1
6951,1,0.5,1,0.5,1
6952,1,0.5,1,1,1
6953,1,0.5,0,1,1
6954,0.5,0.5,1,0,1
6955,0,0,1,1,1
6956,1,0.5,0,1,1
6957,1,0.5,0,1,0
6958,1,0.5,0,1,0
6959,0.5,0.5,0,0.5,1
6960,1,0.5,1,0.5,1
6961,1,0.5,0,1,0
6962,0.5,0.5,0,1,1
6963,1,0.5,1,0.5,1
6964,0.5,0.5,0,1,1
6965,1,0.5,0,1,1
6966,1,1,0,0.5,1
6967,1,0.5,0,0,1
6968,1,0.5,0,1,0
6969,1,1,0,1,0
6970,0.5,1,0,0,1
6971,1,0.5,0,1,0
6972,1,0.5,1,0.5,1
6973,1,0,1,1,1
6974,1,0.5,0,0.5,1
6975,1,0.5,0.5,0,1
6976,1,0.5,1,0.5,1
6977,1,0.5,0,1,1
6978,1,0.5,0.5,0.5,1
6979,1,0,0,0,1
6980,1,0.5,0,0.5,1
6981,1,0.5,0.5,1,1
6982,1,0.5,0,0.5,1
6983,0.5,0.5,0,1,0
6984,0.5,0.5,0,0,1
6985,0.5,0.5,0,0.5,1
6986,0.5,0.5,0.5,0,1
6987,0.5,0.5,0,1,0.5
6988,0,0,0,0.5,1
6989,0.5,0.5,1,0,0
6990,0.5,0,0.5,0,0
6991,0.5,0.5,0.5,1,0
6992,0,0.5,0,0.5,0.5
6993,0,0.5,1,1,0
6994,0.5,0.5,1,0,1
6995,0,0,0,0.5,0.5
6996,1,1,0,0,1
6997,1,0.5,0,0.5,0
6998,1,0.5,0,0,0
6999,1,1,0.5,0.5,1
7000,1,0,1,0.5,0
7001,0,1,0,0,0
7002,1,1,1,0.5,1
7003,1,1,0,0.5,1
7004,1,0,0.5,0.5,0.5
7005,1,1,0,0,0.5
7006,1,0,1,0.5,0.5
7007,1,0.5,1,1,0
7008,0.5,0.5,0.5,0.5,1
7009,1,0.5,1,1,0.5
7010,1,0.5,0.5,0,0.5
7011,0.5,0.5,1,1,0.5
7012,1,0.5,0.5,0,1
7013,1,0.5,0,0,1
7014,1,0.5,0.5,0.5,1
7015,1,0,1,1,1
7016,1,0.5,0,1,1
7017,1,0,1,0.5,1
7018,0.5,0.5,0,0.5,1
7019,1,0.5,0.5,1,1
7020,1,0.5,0,1,1
7021,1,0,0.5,0.5,1
7022,1,0,1,1,1
7023,1,0.5,1,1,1
7024,1,0.5,0,1,1
7025,1,0.5,0.5,1,1
7026,0.5,0.5,0,0.5,1
7027,1,0.5,1,1,1
7028,1,0.5,1,1,0
7029,1,0.5,0,0.5,1
7030,1,0.5,0,0.5,1
7031,1,0.5,1,1,0
7032,1,0.5,1,0.5,1
7033,1,0.5,1,1,0
7034,1,1,1,1,1
7035,0.5,0.5,1,1,1
7036,1,0.5,0,1,1
7037,1,0.5,0,0.5,1
7038,1,0.5,1,1,0
7039,1,0.5,0,1,1
7040,1,0.5,0,1,0
7041,1,0.5,1,1,1
7042,1,0.5,1,1,0
7043,0.5,0.5,0,1,0.5
7044,0.5,0.5,1,0,1
7045,0.5,0.5,0,0.5,1
7046,1,0,0.5,0,0
7047,0.5,0.5,0,1,1
7048,0.5,0.5,0,0,1
7049,0.5,0,0,0,1
7050,1,0.5,0,1,0.5
7051,1,0.5,0.5,0.5,1
7052,1,0,0,1,0.5
7053,1,0.5,0,0.5,1
7054,1,0.5,0,1,1
7055,0,0.5,1,0.5,1
7056,0.5,0.5,0,1,1
7057,1,0.5,1,1,1
7058,0.5,1,1,0,1
7059,1,0.5,1,1,1
7060,1,0.5,1,0.5,1
7061,1,1,0,0.5,0.5
7062,1,1,0.5,0,1
7063,1,1,0,0.5,1
7064,1,1,0,0.5,1
7065,1,1,1,1,1
7066,1,1,0.5,1,1
7067,1,1,1,0,1
7068,0.5,1,1,0.5,1
7069,1,0.5,1,0.5,1
7070,1,1,0,1,1
7071,1,1,0,0.5,0
7072,1,0.5,0,0.5,0.5
7073,1,0.5,0,0.5,0.5
7074,1,0.5,0,1,0.5
7075,1,1,0.5,0.5,1
7076,0.5,1,1,0.5,1
7077,1,1,0,0.5,0.5
7078,1,0.5,1,1,1
7079,1,0.5,1,1,1
7080,1,0.5,0,1,1
7081,1,0.5,0,1,0.5
7082,0.5,0.5,0,1,1
7083,1,0.5,0,1,1
7084,0.5,0.5,0,1,1
7085,1,0.5,0.5,1,1
7086,1,0.5,0.5,0.5,1
7087,1,0.5,0,1,1
7088,1,0.5,0,1,1
7089,0.5,0.5,0,1,1
7090,1,0.5,1,1,1
7091,1,0.5,0,0.5,1
7092,1,0.5,0.5,0.5,1
7093,1,0.5,1,1,1
7094,1,0.5,0,0.5,1
7095,1,0.5,0,0.5,1
7096,0.5,0.5,0,1,0.5
7097,1,0.5,0,0.5,0.5
7098,1,0,1,0,1
7099,0.5,0.5,0,0.5,1
7100,1,0.5,1,1,1
7101,1,0.5,0,0.5,1
7102,0.5,0,1,1,1
7103,1,0.5,1,0.5,1
7104,1,0.5,0.5,0.5,1
7105,1,0.5,0,1,1
7106,1,0,0.5,1,1
7107,1,0.5,0.5,0.5,1
7108,1,0.5,0.5,1,1
7109,0.5,0.5,0.5,1,1
7110,1,0.5,0.5,1,1
7111,1,0.5,0.5,0.5,1
7112,1,0,1,0.5,1
7113,1,1,0,1,1
7114,0,1,0.5,0,0.5
7115,0.5,0.5,0,1,1
7116,0,1,0.5,0,0.5
7117,1,0.5,1,1,1
7118,1,1,0,0,0.5
7119,1,0,1,1,1
7120,0.5,0,0.5,0.5,1
7121,1,1,1,1,1
7122,1,1,1,0,0
7123,1,1,0,0,1
7124,1,0,0.5,1,0
7125,1,0.5,0,0,0
7126,1,0.5,0,0.5,1
7127,1,1,0,1,0
7128,1,0.5,1,0.5,1
7129,1,0,1,0.5,0.5
7130,1,0.5,0,1,0
7131,1,1,0,0.5,1
7132,1,0.5,0,0.5,1
7133,1,0.5,1,1,1
7134,0.5,0.5,0,1,0
7135,1,0.5,0.5,0,0
7136,1,0.5,1,0.5,0
7137,0.5,0.5,0,1,1
7138,1,0.5,0,1,1
7139,1,0.5,0,0.5,1
7140,0.5,0.5,0.5,0,0
7141,1,0.5,0,0.5,1
7142,1,0.5,0,1,1
7143,0.5,1,0,1,0
7144,0.5,0.5,0,0,1
7145,1,0.5,1,0,0
7146,1,0.5,0.5,0.5,0.5
7147,1,0.5,0.5,0,0.5
7148,1,0.5,0,0.5,1
7149,1,0.5,0,0.5,1
7150,1,0.5,0,0.5,1
7151,1,0.5,0,0.5,1
7152,1,0.5,0,0,1
7153,1,0.5,0,0.5,1
7154,1,0.5,0,0.5,1
7155,1,0.5,0,0.5,1
7156,1,0.5,0,0.5,1
7157,1,1,0,0,1
7158,1,0.5,0,0,1
7159,1,0.5,0,0.5,1
7160,1,0.5,0,0.5,1
7161,1,0,1,1,1
7162,1,1,1,0,1
7163,1,1,1,0.5,1
7164,0.5,1,1,0,0
7165,0.5,0,0.5,0.5,0
7166,1,1,0,1,1
7167,1,1,1,0.5,0
7168,1,1,0,0,1
7169,1,0.5,1,1,0
7170,1,1,1,0.5,0.5
7171,1,0,0.5,1,0.5
7172,1,1,0,1,0.5
7173,1,0.5,0,0.5,1
7174,1,0.5,0.5,0.5,1
7175,0,0.5,0,0,0
7176,1,0.5,1,1,1
7177,1,1,1,1,0
7178,1,0.5,0.5,1,0
7179,0.5,0.5,1,1,1
7180,0,0.5,1,1,0
7181,0,0.5,1,1,0
7182,1,1,0,1,0.5
7183,0,0.5,0.5,0.5,1
7184,1,1,0.5,0,0
7185,0.5,0.5,0,1,1
7186,1,0.5,0,1,0.5
7187,1,0.5,1,1,0
7188,1,0.5,0,1,0.5
7189,1,0.5,0,1,0.5
7190,0.5,0.5,0,0.5,0
7191,1,0.5,0,0,0
7192,0.5,0.5,0,1,1
7193,1,0,0,1,1
7194,0,0.5,0,1,0
7195,1,1,0,1,0
7196,1,0.5,0.5,1,0.5
7197,0.5,0.5,1,1,0
7198,1,1,0.5,0,1
7199,1,1,0,0,1
7200,1,0,0.5,0.5,1
7201,1,0,0.5,0.5,1
7202,0.5,1,0,0.5,0.5
7203,1,1,0,0.5,1
7204,1,0,0,1,0
7205,1,1,0,0,0.5
7206,1,0,1,1,1
7207,1,0.5,0,0.5,0.5
7208,1,1,1,1,1
7209,1,0.5,1,1,1
7210,0.5,1,0,0,0.5
7211,1,0.5,0,1,0.5
7212,0.5,0,1,1,0.5
7213,0,0,0,0.5,0
7214,1,0.5,1,1,1
7215,0.5,0.5,0,0,0
7216,0.5,0.5,1,1,1
7217,1,0,0,0.5,0.5
7218,1,0.5,0,0,1
7219,1,0.5,0.5,0,1
7220,0.5,0.5,0,1,1
7221,0.5,0.5,0,1,1
7222,0.5,0,0.5,0,0
7223,1,1,0,1,1
7224,1,0.5,1,0,1
7225,1,0.5,0,1,1
7226,0.5,0.5,0.5,0,0
7227,0.5,0,1,0,0.5
7228,0.5,0.5,0.5,1,0.5
7229,1,1,0,1,1
7230,0.5,0.5,0,0,0
7231,1,1,0,1,1
7232,0.5,0.5,1,0,0.5
7233,0.5,0.5,0.5,1,1
7234,1,0.5,0,0.5,1
7235,0.5,0.5,1,0.5,0.5
7236,0.5,0,1,1,0.5
7237,1,0.5,0,0.5,1
7238,0.5,0,1,0,0.5
7239,0.5,0.5,0.5,1,1
7240,1,0.5,1,0,1
7241,0.5,0.5,0,1,0
7242,1,1,0,0.5,1
7243,0.5,1,0.5,1,0.5
7244,1,0.5,1,1,1
7245,1,1,0,1,1
7246,1,0,0.5,0.5,0.5
7247,1,1,0,0.5,0.5
7248,1,0,0,1,0
7249,1,1,0,1,0.5
7250,1,1,0.5,0.5,1
7251,1,1,0.5,0,0.5
7252,0.5,0,0.5,0,0
7253,1,0,0.5,0.5,0.5
7254,0.5,0,0.5,1,0.5
7255,1,0.5,0.5,0,1
7256,1,0.5,0,0.5,1
7257,1,0.5,1,0,0.5
7258,1,0.5,1,0.5,0
7259,1,0.5,0,1,0
7260,1,0.5,1,0,0
7261,0.5,0.5,1,1,1
7262,1,0.5,0,0.5,1
7263,1,0.5,0,1,0
7264,1,0.5,0,0,0
7265,0.5,0.5,1,1,0.5
7266,1,0.5,0,0.5,1
7267,1,1,0,0,1
7268,0.5,0,0,0.5,0
7269,1,1,1,0.5,1
7270,1,0.5,1,1,1
7271,0.5,0,0.5,0.5,0
7272,1,0.5,0.5,0,0
7273,1,0.5,1,1,1
7274,1,0,0,0.5,0.5
7275,1,0,0.5,0.5,0
7276,1,1,1,0,1
7277,1,0,0,0.5,0
7278,1,1,0,1,0.5
7279,1,1,0,0.5,1
7280,0,0,0,0.5,1
7281,1,1,1,0.5,1
7282,1,1,1,0.5,1
7283,1,1,0,0.5,1
7284,1,0.5,1,0.5,1
7285,1,0.5,1,0.5,1
7286,1,1,1,0,0.5
7287,1,0.5,0,0.5,1
7288,1,0,1,1,0.5
7289,1,0.5,1,1,1
7290,1,1,1,0.5,1
7291,1,0,0,0.5,1
7292,1,0.5,0,0.5,0.5
7293,1,1,1,1,1
7294,0,0,0.5,1,1
7295,1,1,0,0.5,1
7296,0,0,0,0.5,1
7297,0.5,1,1,0.5,1
7298,1,1,1,0,0
7299,1,1,0.5,0.5,1
7300,0,0,0.5,1,0.5
7301,1,1,1,0.5,1
7302,1,0.5,0,0.5,1
7303,1,1,0,0.5,1
7304,1,1,0,0,1
7305,1,1,0,0.5,1
7306,0,0,1,1,1
7307,0,0,0,1,1
7308,0,0,1,1,1
7309,0.5,0,1,1,1
7310,1,0.5,0,0.5,1
7311,0.5,0,1,1,1
7312,0,0,1,1,1
7313,1,1,0,0,1
7314,1,1,0,0.5,0.5
7315,1,0.5,1,0,0.5
7316,0.5,0.5,1,0.5,1
7317,1,0.5,1,1,0.5
7318,1,0.5,0,1,0.5
7319,1,0.5,0.5,0.5,0.5
7320,1,0.5,1,0,0
7321,1,0.5,1,0,0
7322,1,0.5,0,0,0
7323,1,0.5,1,1,0.5
7324,1,0.5,0,0.5,0.5
7325,1,0.5,0,1,1
7326,1,1,1,1,0.5
7327,1,1,1,0,0
7328,1,0.5,1,0.5,0
7329,1,1,0,1,0.5
7330,1,1,0,0,0.5
7331,1,0.5,0.5,1,1
7332,1,0.5,1,0,0
7333,1,1,0,0,0
7334,1,0.5,0,1,0.5
7335,1,0.5,0,1,1
7336,1,0.5,0.5,1,0
7337,1,1,0,1,0.5
7338,1,0.5,1,0.5,0
7339,1,0.5,0,1,0.5
7340,1,1,0.5,1,0.5
7341,1,1,0,1,0
7342,1,1,0,0.5,0.5
7343,1,1,0.5,0.5,1
7344,0.5,1,0,1,1
7345,1,0.5,1,1,0.5
7346,1,0.5,0,0.5,0.5
7347,1,0.5,0,1,1
7348,1,1,1,0.5,1
7349,1,0.5,0,0.5,0
7350,1,0.5,0,1,0
7351,1,0.5,1,0.5,0.5
7352,1,0.5,0.5,1,1
7353,1,0.5,0,0.5,1
7354,1,0.5,1,0.5,0.5
7355,1,0.5,0,0.5,1
7356,1,0.5,0,1,1
7357,1,0.5,0.5,0,0.5
7358,1,0.5,0,1,1
7359,0,0.5,1,1,1
7360,1,0.5,1,1,1
7361,1,0.5,0.5,0.5,0.5
7362,1,0.5,0,0.5,1
7363,1,0.5,1,0,1
7364,1,0.5,0,1,1
7365,0.5,0.5,0,0.5,0.5
7366,1,0.5,1,0.5,1
7367,0.5,0.5,0,0.5,1
7368,1,0.5,1,0.5,1
7369,0.5,0.5,0,0.5,0.5
7370,1,0.5,1,0.5,1
7371,1,0.5,0,1,1
7372,1,0.5,1,0,1
7373,1,0.5,1,1,1
7374,1,0.5,0,0.5,1
7375,1,1,0.5,0.5,1
7376,1,0,0.5,0,1
7377,1,0.5,0.5,1,1
7378,1,0,1,0,1
7379,1,0,0.5,0,1
7380,1,0.5,0.5,0,1
7381,1,0,1,1,1
7382,1,0.5,0.5,0,1
7383,1,0.5,1,1,1
7384,1,0.5,1,1,1
7385,1,0,1,0,1
7386,1,0,1,1,1
7387,1,0.5,1,0,0.5
7388,1,0.5,0.5,0,1
7389,1,0.5,1,0,0.5
7390,1,0.5,1,1,0
7391,1,0.5,1,0,1
7392,1,0.5,1,0,1
7393,1,1,1,0,1
7394,1,0.5,0,0,1
7395,1,0.5,1,0,1
7396,1,0.5,0.5,0,1
7397,1,0.5,1,0.5,0.5
7398,1,0.5,0.5,0,0.5
7399,1,1,0,0.5,1
7400,1,0.5,0.5,1,1
7401,1,0,0.5,0.5,0.5
7402,1,1,1,1,1
7403,0.5,0,1,0,1
7404,1,0.5,0,0.5,1
7405,0.5,0,1,1,1
7406,1,0,0,1,0.5
7407,0.5,0,0.5,1,1
7408,0.5,0,0.5,1,1
7409,0.5,0.5,0,0.5,1
7410,1,0,0.5,1,1
7411,1,0,0,0.5,1
7412,1,0.5,1,1,1
7413,1,0,0,0.5,1
7414,1,0,1,1,1
7415,1,0.5,0,1,1
7416,1,0,0,0.5,1
7417,0.5,0.5,0,1,1
7418,1,0.5,0,0.5,1
7419,1,0,0,0.5,1
7420,1,0.5,0.5,1,1
7421,0.5,0,1,1,1
7422,0.5,1,1,1,0.5
7423,1,0.5,0,1,1
7424,1,0.5,0.5,1,0.5
7425,1,0.5,0,0.5,1
7426,1,0.5,0,1,1
7427,1,0,0,0.5,1
7428,1,0,0,1,1
7429,1,0.5,0,1,1
7430,1,0,1,0.5,1
7431,1,0,0,0,1
7432,0.5,0,0,0.5,1
7433,0,0.5,0.5,0,1
7434,0.5,0.5,0.5,0,1
7435,1,0.5,0.5,0,1
7436,0,0.5,0,0,1
7437,1,0.5,0,0,1
7438,0,0,0.5,0,1
7439,1,0.5,0.5,0,1
7440,1,0.5,0.5,0,1
7441,1,0.5,0.5,0,1
7442,1,0.5,0.5,0,1
7443,1,0.5,0.5,0,1
7444,1,0.5,0,0.5,1
7445,1,0.5,0.5,0,1
7446,0,0.5,0.5,0,0.5
7447,1,0.5,0.5,0,1
7448,1,1,0.5,0.5,1
7449,0,0.5,0,1,0.5
7450,1,0.5,0,1,1
7451,1,0.5,1,0,1
7452,1,1,0,1,1
7453,1,0.5,0.5,0,1
7454,1,1,0.5,1,0.5
7455,1,0.5,0.5,0,1
7456,1,0.5,0.5,0.5,1
7457,1,0.5,0,0.5,1
7458,1,0.5,0,0.5,1
7459,1,0.5,1,1,1
7460,1,0.5,1,1,1
7461,1,0.5,1,1,1
7462,1,0.5,1,1,1
7463,0.5,0.5,0.5,0.5,1
7464,1,0.5,0.5,0.5,1
7465,1,0.5,0.5,0.5,1
7466,0.5,0.5,0.5,0.5,1
7467,1,0.5,0,0.5,1
7468,1,0.5,0,0.5,1
7469,1,0.5,0,0.5,1
7470,1,0.5,0,1,1
7471,1,0.5,0,0.5,1
7472,0.5,0.5,0,0.5,1
7473,0.5,0.5,0,0.5,1
7474,1,0.5,1,1,1
7475,0.5,0.5,0.5,0.5,1
7476,1,1,1,1,1
7477,1,0,1,1,1
7478,1,0.5,1,1,1
7479,1,0.5,1,0.5,1
7480,1,0,0.5,1,1
7481,1,0.5,0,0.5,1
7482,1,0.5,1,0.5,1
7483,0.5,0.5,0.5,0.5,1
