,area,ciudad,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3,s101p3a,s101p3b,s101p4,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p8,s101p9a,s101p9b,s101p9c,s101p9d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183
5323,rural,92850,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,2,0,2,1,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,2,2,1,2,5,5
5324,rural,92850,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,4,0,4,6,6,6,6,6,6,7,0,7,0,7,0,5,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,5,5
5325,rural,92850,1,0,0,1,0,1,6,4,4,6,4,1,1,2,2,1,4,0,4,6,6,6,6,4,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,2,2,2,4,2,5,1,1
5326,rural,92850,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,6,0,6,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,5,5,5,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,1
5327,rural,92850,1,1,1,1,1,1,6,6,6,6,1,1,2,0,0,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,5,5,5,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,1,5,5
5328,rural,92850,0,1,0,1,1,1,6,6,4,6,1,1,2,0,0,1,4,0,4,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5,5,5,5,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,5,5,1,1
5329,rural,92850,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,3,0,3,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,5,5
5330,rural,92850,1,1,0,1,0,1,6,6,4,6,4,6,1,2,2,1,2,0,2,6,6,6,6,4,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,2,2,2,2,4,5,1,1
5331,rural,92850,1,1,1,1,1,1,6,6,6,6,6,6,1,2,0,1,3,0,3,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,1,6,6,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,5,1,1
5332,urbana,100150,0,0,0,1,1,1,2,4,4,1,1,1,1,2,2,1,3,0,3,6,1,1,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,6,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,1,1,1,0,1,1,0,3,1,1,1,1,1,2,1,1,2,1,5,3,1
5333,urbana,100150,1,0,1,1,1,1,6,4,6,1,1,1,2,0,0,1,3,0,3,1,6,6,1,1,1,7,0,7,0,6,2,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,3,1,2,2,1,0,0,1,1,1,0,3,1,1,1,1,1,1,3,3,4,1,4,1,2
5334,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,3,1,1,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2,2,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,5,1
5335,urbana,100150,0,0,0,1,1,1,2,4,4,1,1,1,2,0,0,1,6,0,6,1,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,0,1,1,5,1,1,5,1,1,1,5
5336,urbana,100150,0,1,1,1,1,1,2,6,6,6,6,1,1,2,2,1,6,4,2,6,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,9,7,0,7,0,5,5,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3,6,2,1,2,1,1,1,1,1,0,3,1,1,1,1,2,1,2,3,3,3,2,3,3
5337,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,0,1,7,0,7,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,3,2,2,2,2,4,2,2
5338,urbana,100150,1,1,0,1,1,1,6,6,4,6,6,6,1,2,2,1,4,0,4,3,4,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0,0,1,0,0,3,1,1,1,1,1,2,1,1,1,1,1,5,5
5339,urbana,100150,0,1,1,1,1,1,2,6,6,6,1,1,1,6,6,1,5,3,2,5,1,2,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,8,5,1,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,3,6,5,5,1,1,1,1,1,1,1,4,1,1,1,1,3,3,3,3,3,3,2,4,4
5340,urbana,100150,0,1,1,1,1,1,2,6,6,6,1,1,1,2,2,1,3,3,0,6,6,2,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,9,7,0,7,0,7,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,6,1,1,1,1,1,1,1,1,0,5,1,1,1,1,4,4,5,4,3,3,1,5,5
5341,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,2,0,2,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,2,4,1,1,1,1,5,1,1
5342,urbana,100150,1,0,0,1,1,1,6,4,4,1,1,1,1,2,2,1,7,0,7,1,1,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,4,2,3
5343,urbana,100150,0,1,1,1,1,1,2,6,6,6,6,1,1,6,6,1,12,6,6,5,1,2,6,6,6,7,0,7,0,5,8,7,0,7,0,7,0,7,0,5,8,5,1,5,2,7,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,6,1,1,2,1,1,0,1,0,0,3,1,1,1,1,3,3,2,4,3,2,5,3,3
5344,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,12,0,12,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,3,2,2
5345,urbana,100150,0,0,0,1,1,1,2,4,4,6,6,6,1,8,8,1,16,2,12,6,1,6,6,6,1,7,0,7,0,6,2,7,0,7,0,7,0,7,0,7,0,7,0,6,1,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,2,2,2,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,3,2,2
5346,urbana,100150,1,1,0,0,1,1,6,6,4,4,6,6,1,4,4,1,11,0,0,3,1,7,1,6,1,7,0,2,4,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,5,3,2,2
5347,urbana,100150,1,1,0,1,1,1,6,6,4,6,6,6,1,4,4,1,8,0,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,5,0,1,1,1,1,2,1,3,1,1,1,1,1
5348,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,1,12,0,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,6,2,2,2,0,1,1,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,5
5349,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,10,10,1,9,0,9,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4,2,2,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,5,3,2,2
5350,urbana,100150,0,0,0,0,0,1,2,4,4,4,4,6,1,6,4,1,16,0,16,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,6,2,2,2,1,1,1,0,0,0,2,1,1,1,1,3,3,1,1,1,1,1,1,1
5351,urbana,100150,0,0,0,0,0,1,2,4,4,4,4,6,1,10,6,1,25,0,25,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,6,3,3,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,3
5352,urbana,100150,0,0,1,1,1,1,2,4,6,6,6,6,1,6,6,1,16,2,0,5,1,5,5,5,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6,2,2,4,1,1,1,0,1,0,2,1,0,0,0,1,1,1,1,1,5,2,2,2
5353,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,1,0,0,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,3,1,1,1,1,1,1,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,5,1,1
5354,urbana,100150,0,0,0,0,1,1,2,4,4,4,6,6,1,6,6,1,8,0,0,3,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,1,1,1,1,1,1,1,0,5,1,1,1,1,1,1,4,1,1,1,5,1,1
5355,urbana,100150,0,1,1,1,1,1,2,6,6,6,6,6,1,14,14,1,20,10,10,5,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,10,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,2,3,1
5356,urbana,100150,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,7,0,7,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,0,1,0,3,1,1,1,1,1,3,1,3,2,1,1,3,1
5357,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,1,1,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,0,1,0,0,0,2,1,1,1,1,1,1,1,1,2,5,1,1,1
5358,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,10,0,0,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,3,2,2,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2
5359,urbana,100150,1,1,0,1,1,1,6,6,4,6,6,6,1,6,6,1,6,0,6,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,2,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,1
5360,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,4,2,2
5361,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,6,0,6,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,6,2,2,2,1,1,1,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1
5362,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,7,0,7,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,5,1,1,2
5363,urbana,100150,1,0,0,1,0,1,6,4,4,6,4,6,1,20,10,1,15,0,12,6,6,6,6,6,6,7,0,7,0,7,0,7,0,2,3,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2,2,4,1,1,1
5364,urbana,100150,1,0,0,0,0,1,6,4,4,4,4,6,1,8,8,1,10,3,4,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,6,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1
5365,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,4,1,8,0,8,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,2,2,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,5,4,2,2
5366,urbana,100150,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,15,0,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,6,2,2,2,0,1,1,0,0,0,2,1,1,1,1,1,3,1,2,1,1,1,5,2
5367,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,4,0,1,11,0,11,6,1,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,4,2,2
5368,urbana,100150,1,0,0,1,1,1,6,4,4,6,6,6,1,2,2,1,8,0,8,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,3,1,1
5369,urbana,100150,1,1,0,1,1,1,6,6,4,6,6,6,1,2,2,1,5,0,5,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,4,2,2
5370,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,5,0,5,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1,1,1,1,5
5371,urbana,100150,1,1,1,0,0,1,6,6,6,6,4,1,1,8,8,1,6,0,6,6,6,6,6,6,6,7,0,7,0,7,0,7,0,5,4,7,0,7,0,7,0,7,0,5,2,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,2,2,2,2,1,1,0,1,1,0,3,1,1,1,1,1,1,1,1,1,5,1,2,5
5372,urbana,100150,0,0,0,0,0,1,2,4,4,4,4,6,1,13,11,1,10,0,10,3,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,2,2,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,2,2
5373,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,8,4,1,11,0,11,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,1,3,1,0,1,1,0,0,4,1,1,1,1,1,5,4,1,1,1,1,1,1
5374,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,12,0,1,16,0,6,1,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,6,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1,3,1
5375,urbana,100150,0,0,0,1,1,1,2,4,4,6,6,6,1,4,4,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,0,1,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,2,2
5376,urbana,100150,1,0,0,1,1,1,6,4,4,6,6,6,1,4,4,1,8,0,8,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,2,2,2,2,1,1,1,1,1,0,4,1,1,1,1,1,4,1,1,1,1,1,1,1
5377,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,1,10,0,10,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,3,2,2
5378,urbana,100150,1,0,0,1,1,1,6,4,4,6,6,6,1,6,3,1,4,0,0,3,6,6,6,6,4,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1
5379,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,3,2,2
5380,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,8,5,1,14,0,14,6,6,6,6,6,6,7,0,7,0,7,0,7,0,2,5,7,0,7,0,7,0,7,0,5,2,7,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,6,2,2,2,0,0,1,0,0,0,3,1,1,1,1,1,1,1,2,1,2,1,2,2
5381,urbana,100150,1,1,0,0,1,1,6,6,4,4,6,6,1,6,0,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,1,1,1,0,0,1,2,1,0,1,1,1,5,3,1,1,1,1,1,3
5382,urbana,100150,0,1,1,1,1,1,2,6,6,6,6,6,1,8,8,1,13,0,13,6,6,6,6,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,6,3,3,2,1,1,1,0,1,0,2,1,1,1,1,1,1,1,2,1,5,1,1,1
5383,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,1,1,2,2,1,1,1,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,4,2,2
5384,urbana,100150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,5,4,2,2
5385,urbana,100150,1,0,0,1,1,1,6,4,6,6,6,6,1,2,0,1,10,0,10,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,5,3,2,2
